Year,date (utc),time (utc),squid no.,Jorge,length (cm),mass (kg),sex,maturity,mated?,lines in water,notes,approximate latitude,approximate longitude,general area,Rostral,prey,Otolith.1,Otolith.2,Otolith.3,Otolith.4,Otolith.5,Otolith.6,Otolith.7,Otolith.8,Otolith.9,Otolith.10,Otolith.11,Otolith.12,Otolith.13,Otolith.14,Otolith.15
2011,6/11/11,4:24,27,,27.5,0.5,Male,5,,6,,27 25.224,111 41.275,Guaymas Basin,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/11/11,4:27,28,,24.5,0.3,Female,2,,4,,27 25.224,111 41.275,Guaymas Basin,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/11/11,4:29,29,,24.5,0.3,Male,5,,4,,27 25.224,111 41.275,Guaymas Basin,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/11/11,4:31,31,,24.0,0.3,Female,2,,4,,27 25.224,111 41.275,Guaymas Basin,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/12/11,3:48,5,,36.0,1.0,Male,4,,6,,27o18.402,112o10.670,Rosalia - Marcos,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/12/11,3:48,6,,31.5,0.7,Male,5,,6,,27o18.402,112o10.670,Rosalia - Marcos,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/12/11,3:49,7,,25.0,0.3,Female,2,,3,,27o18.402,112o10.670,Rosalia - Marcos,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/12/11,3:50,8,,27.0,0.4,Female,2,,4,,27o18.402,112o10.670,Rosalia - Marcos,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/12/11,3:50,9,,30.0,0.6,Male,3,,4,,27o18.402,112o10.670,Rosalia - Marcos,,Benthosema,1.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/12/11,3:50,10,,29.5,0.5,Female,2,,6,,27o18.402,112o10.670,Rosalia - Marcos,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/12/11,3:51,11,,31.0,0.6,Female,2,,6,,27o18.402,112o10.670,Rosalia - Marcos,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/12/11,3:51,12,,25.0,0.3,Female,2,,6,,27o18.402,112o10.670,Rosalia - Marcos,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/12/11,3:51,13,,34.0,0.9,Female,2,,6,,27o18.402,112o10.670,Rosalia - Marcos,,Benthosema,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/12/11,3:51,14,,38.0,1.4,Female,5,,6,,27o18.402,112o10.670,Rosalia - Marcos,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/12/11,3:52,15,,37.0,1.1,Female,5,,6,,27o18.402,112o10.670,Rosalia - Marcos,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/12/11,3:53,16,,28.0,0.5,Male,2,,6,,27o18.402,112o10.670,Rosalia - Marcos,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/12/11,3:53,17,,25.5,0.3,Female,2,,6,,27o18.402,112o10.670,Rosalia - Marcos,,Benthosema,2.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/12/11,3:53,18,,32.5,0.7,Male,5,,6,,27o18.402,112o10.670,Rosalia - Marcos,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/12/11,3:55,21,,31.5,0.7,Male,5,,7,,27o18.402,112o10.670,Rosalia - Marcos,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/12/11,3:56,22,,32.0,0.7,Female,2,,7,,27o18.402,112o10.670,Rosalia - Marcos,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/12/11,3:57,25,,24.5,0.3,Female,2,,7,,27o18.402,112o10.670,Rosalia - Marcos,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/12/11,4:10,44,,34.5,1.0,Female,2,,1,,27o18.402,112o10.670,Rosalia - Marcos,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/12/11,,A,,34.5,,Female,2,,,,27o18.402,112o10.670,Rosalia - Marcos,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/12/11,,B,,37.5,,Female,3,,,,27o18.402,112o10.670,Rosalia - Marcos,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/12/11,,C,,32.5,,Female,2,,,,27o18.402,112o10.670,Rosalia - Marcos,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/12/11,,D,,,,,,,,,27o18.402,112o10.670,Rosalia - Marcos,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/13/11,2:58,1A,,27.0,0.4,Female,2,,1,"Accidentally had two squid #1's in the lab book - this one was measured, weighed, etc.",27o25.386,111o54.519,Tortuga,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/13/11,3:12,5,,35.0,0.9,Female,5,,6,,27o25.386,111o54.519,Tortuga,,Benthosema,1.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/13/11,3:26,6,,31.0,0.7,Female,5,,6,,27o25.386,111o54.519,Tortuga,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/13/11,3:47,10,,28.5,0.5,Female,2,,7,,27o25.386,111o54.519,Tortuga,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/13/11,3:54,12,,24.5,,,,,5,"in tank - weight, sex, and maturity not sampled",27o25.386,111o54.519,Tortuga,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/13/11,3:55,13,,25.5,0.4,Female,2,,5,,27o25.386,111o54.519,Tortuga,,Benthosema,1.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/13/11,3:58,14,,26.0,0.4,Female,2,,7,,27o25.386,111o54.519,Tortuga,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/13/11,4:01,16,,21.5,0.2,Female,2,,7,,27o25.386,111o54.519,Tortuga,,Benthosema,1.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/13/11,4:03,17,,24.0,0.3,Female,2,,7,,27o25.386,111o54.519,Tortuga,,Benthosema,1.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/13/11,4:03,18,,30.5,0.6,Female,2,,7,,27o25.386,111o54.519,Tortuga,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/13/11,4:04,19,,30.5,0.6,Female,2,,7,,27o25.386,111o54.519,Tortuga,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/13/11,4:05,20,,24.5,0.3,Female,2,,5,,27o25.386,111o54.519,Tortuga,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/13/11,4:09,22,,23.5,0.3,Female,2,,5,,27o25.386,111o54.519,Tortuga,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/13/11,4:09,23,,29.5,0.5,Male,5,,,,27o25.386,111o54.519,Tortuga,,Benthosema,1.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/13/11,4:17,24,,27.0,0.4,Female,2,,6,,27o25.386,111o54.519,Tortuga,,Benthosema,2.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/13/11,4:19,25,,26.5,0.4,Male,2,,2,,27o25.386,111o54.519,Tortuga,,Benthosema,2.20,2.00,2.04,1.80,1.92,1.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/13/11,4:20,26,,35.0,0.8,Male,5,,2,,27o25.386,111o54.519,Tortuga,,Benthosema,2.00,2.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/13/11,4:21,27,,23.0,0.3,Female,2,,2,,27o25.386,111o54.519,Tortuga,,Benthosema,1.84,2.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/13/11,4:21,28,,27.0,0.5,Female,2,,2,,27o25.386,111o54.519,Tortuga,,Benthosema,1.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/13/11,4:22,29,,21.5,0.2,Male,2,,3,,27o25.386,111o54.519,Tortuga,,Benthosema,2.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/13/11,4:23,30,,24.0,0.3,Male,2,,3,,27o25.386,111o54.519,Tortuga,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/14/11,3:31,1,,42.0,1.6,Female,5,,2,,27o51.776',112o39.642',San Carlos Bay,,Benthosema,2.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/14/11,3:31,2,,39.5,1.2,Male,3,,2,,27o51.776',112o39.642',San Carlos Bay,,Benthosema,1.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/14/11,3:32,3,,36.5,1.0,Female,2,,2,,27o51.776',112o39.642',San Carlos Bay,,Benthosema,1.88,1.84,1.84,1.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/14/11,3:33,5,,39.5,1.5,Male,5,,3,,27o51.776',112o39.642',San Carlos Bay,,Benthosema,1.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/14/11,3:34,6,,34.0,0.7,Male,5,,3,,27o51.776',112o39.642',San Carlos Bay,,Benthosema,1.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/14/11,3:34,7,,39.5,1.2,Male,5,,3,,27o51.776',112o39.642',San Carlos Bay,,Benthosema,2.24,2.24,1.84,1.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/14/11,3:35,9,,36.0,0.9,Male,5,,3,,27o51.776',112o39.642',San Carlos Bay,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/14/11,3:35,10,,37.0,1.1,Female,3,,5,,27o51.776',112o39.642',San Carlos Bay,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/14/11,3:35,11,,43.5,1.8,Male,5,,5,,27o51.776',112o39.642',San Carlos Bay,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/14/11,3:35,12,,41.0,1.4,Male,5,,5,,27o51.776',112o39.642',San Carlos Bay,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/14/11,3:36,13,,34.0,0.8,Male,3,,5,,27o51.776',112o39.642',San Carlos Bay,,Benthosema,1.68,1.68,1.84,1.92,1.96,1.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/14/11,3:36,14,,33.0,0.8,Male,3,,5,,27o51.776',112o39.642',San Carlos Bay,,Benthosema,2.08,1.88,1.80,1.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/14/11,3:37,15,,44.5,2.1,Female,2,,5,,27o51.776',112o39.642',San Carlos Bay,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/14/11,3:37,16,,37.0,1.3,Female,2,,5,,27o51.776',112o39.642',San Carlos Bay,,Benthosema,1.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/14/11,3:38,17,,40.0,1.3,Male,5,,5,,27o51.776',112o39.642',San Carlos Bay,,Benthosema,1.80,2.00,1.68,1.84,1.88,2.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/14/11,3:38,18,,42.5,1.7,Female,4,,5,,27o51.776',112o39.642',San Carlos Bay,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/14/11,3:39,19,,35.0,0.8,Male,3,,5,,27o51.776',112o39.642',San Carlos Bay,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/14/11,3:39,20,,34.0,0.8,Male,5,,5,,27o51.776',112o39.642',San Carlos Bay,,Benthosema,1.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/14/11,3:39,21,,36.0,1.0,Male,5,,5,,27o51.776',112o39.642',San Carlos Bay,,Benthosema,1.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/14/11,3:40,22,,39.5,1.3,Male,5,,5,,27o51.776',112o39.642',San Carlos Bay,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/14/11,3:42,27,,34.0,0.8,,,,5,,27o51.776',112o39.642',San Carlos Bay,,Benthosema,1.76,1.92,1.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/14/11,3:43,29,,40.0,1.5,,,,5,,27o51.776',112o39.642',San Carlos Bay,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/14/11,3:45,30,,43.0,1.7,,,,4,,27o51.776',112o39.642',San Carlos Bay,,Benthosema,1.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/14/11,,A,,24.0,,,,,,,27o51.776',112o39.642',San Carlos Bay,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/14/11,,B,,,,,,,,,27o51.776',112o39.642',San Carlos Bay,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/14/11,,C ,,,,,,,,,27o51.776',112o39.642',San Carlos Bay,,Benthosema,1.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/14/11,,D,,,,,,,,,27o51.776',112o39.642',San Carlos Bay,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/14/11,,E,,,,,,,,,27o51.776',112o39.642',San Carlos Bay,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/15/11,3:04,1,,44.0,2.1,Male,5,,,,28o37.819,113o03.224,San Raphael,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/15/11,3:06,2,,37.0,1.1,Female,2,,,,28o37.819,113o03.224,San Raphael,,Benthosema,2.12,1.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/15/11,3:07,3,,43.5,1.9,Female,3,,,,28o37.819,113o03.224,San Raphael,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/15/11,3:08,4,,36.0,1.0,Female,2,,,,28o37.819,113o03.224,San Raphael,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/15/11,3:09,5,,40.5,1.6,Male,5,,,,28o37.819,113o03.224,San Raphael,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/15/11,3:10,6,,38.5,1.3,Female,2,,,,28o37.819,113o03.224,San Raphael,,Benthosema,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/15/11,3:10,7,,39.0,1.3,Female,2,,,,28o37.819,113o03.224,San Raphael,,Benthosema,1.96,1.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/15/11,3:12,8,,39.0,1.3,Male,5,,,,28o37.819,113o03.224,San Raphael,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/15/11,3:12,9,,41.5,1.6,Female,2,,,,28o37.819,113o03.224,San Raphael,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/15/11,3:12,10,,40.5,1.6,Female,3,,,,28o37.819,113o03.224,San Raphael,,Benthosema,1.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/15/11,3:13,11,,36.5,1.1,Male,3,,,,28o37.819,113o03.224,San Raphael,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/15/11,3:13,12,,39.5,1.3,Male,2,,,,28o37.819,113o03.224,San Raphael,,Benthosema,1.64,1.68,1.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/15/11,3:14,13,,41.5,1.7,Female,2,,,,28o37.819,113o03.224,San Raphael,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/15/11,3:14,14,,37.0,1.1,Female,2,,,,28o37.819,113o03.224,San Raphael,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/15/11,3:14,15,,39.0,1.4,Male,5,,,,28o37.819,113o03.224,San Raphael,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/15/11,3:14,16,,60.5,5.8,Female,2,,,,28o37.819,113o03.224,San Raphael,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/15/11,3:14,17,,39.5,1.3,Male,3,,,,28o37.819,113o03.224,San Raphael,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/15/11,3:14,18,,41.5,1.6,Female,2,,,,28o37.819,113o03.224,San Raphael,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/15/11,3:14,19,,38.0,1.3,Female,3,,,,28o37.819,113o03.224,San Raphael,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/15/11,3:14,20,,37.5,1.3,Female,2,,,,28o37.819,113o03.224,San Raphael,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/15/11,3:15,21,,42.0,2.0,Female,2,,,,28o37.819,113o03.224,San Raphael,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/15/11,3:16,23,,38.5,1.4,Female,2,,,,28o37.819,113o03.224,San Raphael,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/15/11,3:16,24,,40.0,1.5,Male,5,,,,28o37.819,113o03.224,San Raphael,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/15/11,3:16,25,,38.0,1.3,Male,5,,,,28o37.819,113o03.224,San Raphael,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/15/11,3:16,26,,42.5,1.7,Male,5,,,,28o37.819,113o03.224,San Raphael,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/15/11,3:17,27,,41.0,1.6,Female,2,,,,28o37.819,113o03.224,San Raphael,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/15/11,3:19,31,,35.5,0.9,Male,5,,,,28o37.819,113o03.224,San Raphael,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/15/11,3:19,32,,38.0,1.3,Female,2,,,,28o37.819,113o03.224,San Raphael,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/16/11,3:23,1,,33.5,0.8,Female,2,,6,,28o51.711,113o16.709,Animas,,Benthosema,1.92,1.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/16/11,3:24,2,,41.0,1.5,Female,2,,4,Top of mantle gone due to attach by other squid - length and weights are best approximation,28o51.711,113o16.709,Animas,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/16/11,3:25,3,,47.0,2.6,Female,3,,4,,28o51.711,113o16.709,Animas,,Benthosema,1.84,1.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/16/11,3:26,4,,43.0,1.8,Female,2,,4,,28o51.711,113o16.709,Animas,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/16/11,3:27,5,,42.0,1.7,Female,2,,4,,28o51.711,113o16.709,Animas,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/16/11,3:28,6,,39.0,1.4,Male,2,,7,,28o51.711,113o16.709,Animas,,Benthosema,1.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/16/11,3:28,7,,43.5,2.0,Female,2,,7,,28o51.711,113o16.709,Animas,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/16/11,3:30,8,,41.0,1.6,Female,2,,7,,28o51.711,113o16.709,Animas,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/16/11,3:30,9,,37.0,1.1,Male,5,,7,,28o51.711,113o16.709,Animas,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/16/11,3:30,10,,58.5,5.3,Male,5,,7,,28o51.711,113o16.709,Animas,,Benthosema,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/16/11,3:31,11,,42.0,1.7,Female,2,,7,,28o51.711,113o16.709,Animas,,Benthosema,1.92,1.68,1.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/16/11,3:32,12,,43.0,2.2,Female,3,,8,,28o51.711,113o16.709,Animas,,Benthosema,2.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011,6/16/11,3:33,13,,41.0,1.6,Male,3,,8,,28o51.711,113o16.709,Animas,,Benthosema,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
