V1,V2,V3
-109.141666666667,29.9916666666667,1159
-109.125,29.9916666666667,1101
-109.108333333333,29.9916666666667,1026
-109.091666666667,29.9916666666667,1242
-109.075,29.9916666666667,1330
-109.058333333333,29.9916666666667,1384
-109.041666666667,29.9916666666667,1170
-109.025,29.9916666666667,1065
-109.008333333333,29.9916666666667,1198
-108.991666666667,29.9916666666667,1455
-108.975,29.9916666666667,1209
-108.958333333333,29.9916666666667,1515
-108.941666666667,29.9916666666667,1836
-108.925,29.9916666666667,1770
-108.908333333333,29.9916666666667,1650
-108.891666666667,29.9916666666667,1673
-108.875,29.9916666666667,1862
-108.858333333333,29.9916666666667,2179
-108.841666666667,29.9916666666667,1958
-108.825,29.9916666666667,1817
-108.808333333333,29.9916666666667,1929
-108.791666666667,29.9916666666667,1752
-108.775,29.9916666666667,1730
-108.758333333333,29.9916666666667,1789
-108.741666666667,29.9916666666667,1501
-108.725,29.9916666666667,1439
-108.708333333333,29.9916666666667,1628
-108.691666666667,29.9916666666667,1463
-108.675,29.9916666666667,1406
-108.658333333333,29.9916666666667,1403
-108.641666666667,29.9916666666667,1649
-108.625,29.9916666666667,1903
-108.608333333333,29.9916666666667,1786
-108.591666666667,29.9916666666667,1667
-108.575,29.9916666666667,1791
-108.558333333333,29.9916666666667,1939
-108.541666666667,29.9916666666667,2153
-108.525,29.9916666666667,2142
-108.508333333333,29.9916666666667,2227
-108.491666666667,29.9916666666667,2237
-108.475,29.9916666666667,2178
-108.458333333333,29.9916666666667,2123
-108.441666666667,29.9916666666667,2044
-108.425,29.9916666666667,2015
-108.408333333333,29.9916666666667,2075
-108.391666666667,29.9916666666667,2171
-108.375,29.9916666666667,2189
-108.358333333333,29.9916666666667,2141
-108.341666666667,29.9916666666667,2153
-108.325,29.9916666666667,2208
-108.308333333333,29.9916666666667,2257
-108.291666666667,29.9916666666667,2221
-108.275,29.9916666666667,2190
-108.258333333333,29.9916666666667,2180
-108.241666666667,29.9916666666667,2263
-108.225,29.9916666666667,2281
-108.208333333333,29.9916666666667,2281
-108.191666666667,29.9916666666667,2306
-108.175,29.9916666666667,2382
-108.158333333333,29.9916666666667,2546
-108.141666666667,29.9916666666667,2372
-108.125,29.9916666666667,2131
-108.108333333333,29.9916666666667,2128
-108.091666666667,29.9916666666667,2069
-108.075,29.9916666666667,1880
-108.058333333333,29.9916666666667,1833
-108.041666666667,29.9916666666667,1921
-108.025,29.9916666666667,1848
-108.008333333333,29.9916666666667,1704
-112.991666666667,29.975,-92
-112.975,29.975,-100
-112.958333333333,29.975,-111
-112.941666666667,29.975,-124
-112.925,29.975,-132
-112.908333333333,29.975,-132
-112.891666666667,29.975,-125
-112.875,29.975,-115
-112.858333333333,29.975,-105
-112.841666666667,29.975,-95
-112.825,29.975,-80
-112.808333333333,29.975,-56
-112.791666666667,29.975,-29
-112.775,29.975,-13
-112.758333333333,29.975,-4
-112.741666666667,29.975,77
-112.725,29.975,71
-112.708333333333,29.975,53
-112.691666666667,29.975,65
-112.675,29.975,81
-112.658333333333,29.975,93
-112.641666666667,29.975,103
-112.625,29.975,111
-112.608333333333,29.975,120
-112.591666666667,29.975,134
-112.575,29.975,156
-112.558333333333,29.975,186
-112.541666666667,29.975,221
-112.525,29.975,247
-112.508333333333,29.975,273
-112.491666666667,29.975,292
-112.475,29.975,310
-112.458333333333,29.975,336
-112.441666666667,29.975,387
-112.425,29.975,458
-112.408333333333,29.975,502
-112.391666666667,29.975,512
-112.375,29.975,477
-112.358333333333,29.975,451
-112.341666666667,29.975,436
-112.325,29.975,445
-112.308333333333,29.975,461
-112.291666666667,29.975,480
-112.275,29.975,502
-112.258333333333,29.975,533
-112.241666666667,29.975,559
-112.225,29.975,564
-112.208333333333,29.975,568
-112.191666666667,29.975,576
-112.175,29.975,583
-112.158333333333,29.975,592
-112.141666666667,29.975,602
-112.125,29.975,609
-112.108333333333,29.975,606
-112.091666666667,29.975,589
-112.075,29.975,575
-112.058333333333,29.975,576
-112.041666666667,29.975,581
-112.025,29.975,584
-112.008333333333,29.975,588
-111.991666666667,29.975,596
