"","cruise_int","Date_M","Lat_M","Lon_M","date","year","X","mean.sst","stdev.sst","n","satellite.date","requested.lon.min","requested.lon.max","requested.lat.min","requested.lat.max","requested.date","median.sst","mad.sst","mean chlorophyll","stdev chlorophyll","n","satellite date","requested lon min","requested lon max","requested lat min","requested lat max","requested date","median chlorophyll","mad chlorophyll"
"534",1.1786,20051124,28.37530746,-112.78895985,2005-11-24,"2005",534,21.6067874010871,0.232988711823172,221,"2005-11-24 12:00:00",-112.88895985,-112.68895985,28.27530746,28.47530746,13111,21.6100006103516,0.266868452453613,2.29736207499815,2.74564787797517,261,"2005-11-24 12:00:00",-112.88895985,-112.68895985,28.27530746,28.47530746,13111,1.65499997138977,0.664945978403091
"535",1.1787,20051124,28.3837054,-112.78513678,2005-11-24,"2005",535,21.5888889515458,0.228362123426205,207,"2005-11-24 12:00:00",-112.88513678,-112.68513678,28.2837054,28.4837054,13111,21.5849990844727,0.229801190185547,2.19566794570166,2.58858979408286,262,"2005-11-24 12:00:00",-112.88513678,-112.68513678,28.2837054,28.4837054,13111,1.63324999809265,0.646413584446907
"536",1.1788,20051124,28.39205399,-112.78135639,2005-11-24,"2005",536,21.5888889515458,0.228362123426205,207,"2005-11-24 12:00:00",-112.88513678,-112.68513678,28.2837054,28.4837054,13111,21.5849990844727,0.229801190185547,2.19566794570166,2.58858979408286,262,"2005-11-24 12:00:00",-112.88513678,-112.68513678,28.2837054,28.4837054,13111,1.63324999809265,0.646413584446907
"537",1.1789,20051124,28.4004054,-112.77755062,2005-11-24,"2005",537,21.5721750640869,0.222714350540354,200,"2005-11-24 12:00:00",-112.87755062,-112.67755062,28.3004054,28.5004054,13111,21.5550003051758,0.21497767868042,2.15411052539729,3.18078606107223,276,"2005-11-24 12:00:00",-112.87755062,-112.67755062,28.3004054,28.5004054,13111,1.52175003290176,0.529658813238144
"538",1.179,20051124,28.40873547,-112.77388256,2005-11-24,"2005",538,21.537907683331,0.190541036826926,184,"2005-11-24 12:00:00",-112.87388256,-112.67388256,28.30873547,28.50873547,13111,21.5349998474121,0.21497767868042,2.50684239423793,4.90709014722484,276,"2005-11-24 12:00:00",-112.87388256,-112.67388256,28.30873547,28.50873547,13111,1.46224999427795,0.489628686761856
"539",1.1791,20051124,28.41765036,-112.77222078,2005-11-24,"2005",539,21.537907683331,0.190541036826926,184,"2005-11-24 12:00:00",-112.87388256,-112.67388256,28.30873547,28.50873547,13111,21.5349998474121,0.21497767868042,2.50684239423793,4.90709014722484,276,"2005-11-24 12:00:00",-112.87388256,-112.67388256,28.30873547,28.50873547,13111,1.46224999427795,0.489628686761856
"540",1.1792,20051124,28.42655579,-112.77054422,2005-11-24,"2005",540,21.5154438583103,0.177444647314243,169,"2005-11-24 12:00:00",-112.87054422,-112.67054422,28.32655579,28.52655579,13111,21.5100002288818,0.20015133934021,2.66738406169242,5.61967369469345,276,"2005-11-24 12:00:00",-112.87054422,-112.67054422,28.32655579,28.52655579,13111,1.41549998521805,0.43810827101469
"541",1.1793,20051124,28.43541441,-112.76877613,2005-11-24,"2005",541,21.490686341828,0.162123245411777,153,"2005-11-24 12:00:00",-112.86877613,-112.66877613,28.33541441,28.53541441,13111,21.4850006103516,0.20015133934021,2.59304891872233,5.61999570200882,276,"2005-11-24 12:00:00",-112.86877613,-112.66877613,28.33541441,28.53541441,13111,1.38849997520447,0.411050837981701
"542",1.1794,20051124,28.44441487,-112.76803666,2005-11-24,"2005",542,21.4836071968079,0.166992215893848,140,"2005-11-24 12:00:00",-112.86803666,-112.66803666,28.34441487,28.54441487,13111,21.4750003814697,0.207565922927856,2.50551056589039,5.54949416993893,284,"2005-11-24 12:00:00",-112.86803666,-112.66803666,28.34441487,28.54441487,13111,1.28275001049042,0.34359256696701
"543",1.1795,20051124,28.45313216,-112.76875826,2005-11-24,"2005",543,21.4719928105672,0.155283663331514,138,"2005-11-24 12:00:00",-112.86875826,-112.66875826,28.35313216,28.55313216,13111,21.4674997329712,0.196445461463928,2.54611372237601,5.61905281106216,277,"2005-11-24 12:00:00",-112.86875826,-112.66875826,28.35313216,28.55313216,13111,1.27999997138977,0.342480520820618
"544",1.1796,20051124,28.46133822,-112.7728875,2005-11-24,"2005",544,21.4538211512372,0.149135748777648,123,"2005-11-24 12:00:00",-112.8728875,-112.6728875,28.36133822,28.56133822,13111,21.4349994659424,0.177910416412354,2.48735252237148,5.60829476589189,278,"2005-11-24 12:00:00",-112.8728875,-112.6728875,28.36133822,28.56133822,13111,1.2427499294281,0.318388249611855
"545",1.1797,20051124,28.46856967,-112.77897643,2005-11-24,"2005",545,21.4538211512372,0.149135748777648,123,"2005-11-24 12:00:00",-112.8728875,-112.6728875,28.36133822,28.56133822,13111,21.4349994659424,0.177910416412354,2.48735252237148,5.60829476589189,278,"2005-11-24 12:00:00",-112.8728875,-112.6728875,28.36133822,28.56133822,13111,1.2427499294281,0.318388249611855
"546",1.1798,20051124,28.4747737,-112.78630346,2005-11-24,"2005",546,21.4304285866874,0.139199644233887,105,"2005-11-24 12:00:00",-112.88630346,-112.68630346,28.3747737,28.5747737,13111,21.4099998474121,0.148260565567017,2.22763969201375,4.43087811785672,272,"2005-11-24 12:00:00",-112.88630346,-112.68630346,28.3747737,28.5747737,13111,1.21274995803833,0.305786179304123
"547",1.1799,20051124,28.48056184,-112.79411562,2005-11-24,"2005",547,21.4324038762313,0.14252929378671,104,"2005-11-24 12:00:00",-112.89411562,-112.69411562,28.38056184,28.58056184,13111,21.4099998474121,0.148260565567017,2.21638299766576,4.37647618500249,265,"2005-11-24 12:00:00",-112.89411562,-112.69411562,28.38056184,28.58056184,13111,1.23500001430511,0.327654711699486
"548",1.18,20051124,28.48624634,-112.80209217,2005-11-24,"2005",548,21.4197826178178,0.138462928784905,92,"2005-11-24 12:00:00",-112.90209217,-112.70209217,28.38624634,28.58624634,13111,21.4025001525879,0.159379613113403,2.21073593316453,4.36119428840898,267,"2005-11-24 12:00:00",-112.90209217,-112.70209217,28.38624634,28.58624634,13111,1.22300004959106,0.32172421131134
"549",1.1801,20051124,28.49170824,-112.81013145,2005-11-24,"2005",549,21.4396774538102,0.163677001628644,93,"2005-11-24 12:00:00",-112.91013145,-112.71013145,28.39170824,28.59170824,13111,21.4099998474121,0.17049866065979,2.21826817774681,4.39016919446299,261,"2005-11-24 12:00:00",-112.91013145,-112.71013145,28.39170824,28.59170824,13111,1.25150001049042,0.352117606043816
"550",1.1802,20051124,28.49711236,-112.81834928,2005-11-24,"2005",550,21.4280487618795,0.164916430140196,82,"2005-11-24 12:00:00",-112.91834928,-112.71834928,28.39711236,28.59711236,13111,21.4025001525879,0.166792782783508,2.38600566486518,4.75630483953175,264,"2005-11-24 12:00:00",-112.91834928,-112.71834928,28.39711236,28.59711236,13111,1.24224996566772,0.351746806168556
"551",1.1803,20051124,28.50234777,-112.8265876,2005-11-24,"2005",551,21.4683333738351,0.199361622672277,81,"2005-11-24 12:00:00",-112.9265876,-112.7265876,28.40234777,28.60234777,13111,21.4300003051758,0.177913244247437,2.51703280118441,5.00951696514053,259,"2005-11-24 12:00:00",-112.9265876,-112.7265876,28.40234777,28.60234777,13111,1.28750002384186,0.405491225838661
"552",1.1804,20051124,28.50777256,-112.83471984,2005-11-24,"2005",552,21.5081944730547,0.237232138542264,72,"2005-11-24 12:00:00",-112.93471984,-112.73471984,28.40777256,28.60777256,13111,21.4399995803833,0.192738169670105,2.71338120959271,5.16944669744199,261,"2005-11-24 12:00:00",-112.93471984,-112.73471984,28.40777256,28.60777256,13111,1.39750003814697,0.538925098586082
"553",1.1805,20051124,28.5132442,-112.84288373,2005-11-24,"2005",553,21.5081944730547,0.237232138542264,72,"2005-11-24 12:00:00",-112.93471984,-112.73471984,28.40777256,28.60777256,13111,21.4399995803833,0.192738169670105,2.71338120959271,5.16944669744199,261,"2005-11-24 12:00:00",-112.93471984,-112.73471984,28.40777256,28.60777256,13111,1.39750003814697,0.538925098586082
"554",1.1806,20051124,28.51839404,-112.85123004,2005-11-24,"2005",554,21.5378767562239,0.242263541702789,73,"2005-11-24 12:00:00",-112.95123004,-112.75123004,28.41839404,28.61839404,13111,21.4850006103516,0.25945669670105,3.00699219142417,7.33583649823879,257,"2005-11-24 12:00:00",-112.95123004,-112.75123004,28.41839404,28.61839404,13111,1.45000004768372,0.57524881696701
"555",1.1807,20051124,28.52354491,-112.85950897,2005-11-24,"2005",555,21.5946429116385,0.266185221550014,70,"2005-11-24 12:00:00",-112.95950897,-112.75950897,28.42354491,28.62354491,13111,21.5725002288818,0.30764017868042,3.15855891600308,7.57046156606905,263,"2005-11-24 12:00:00",-112.95950897,-112.75950897,28.42354491,28.62354491,13111,1.50499999523163,0.57895522506237
"556",1.1808,20051124,28.5285565,-112.86792681,2005-11-24,"2005",556,21.5946429116385,0.266185221550014,70,"2005-11-24 12:00:00",-112.95950897,-112.75950897,28.42354491,28.62354491,13111,21.5725002288818,0.30764017868042,3.15855891600308,7.57046156606905,263,"2005-11-24 12:00:00",-112.95950897,-112.75950897,28.42354491,28.62354491,13111,1.50499999523163,0.57895522506237
"557",1.1809,20051124,28.53362957,-112.87643342,2005-11-24,"2005",557,21.6544203827347,0.271820550863427,69,"2005-11-24 12:00:00",-112.97643342,-112.77643342,28.43362957,28.63362957,13111,21.7099990844727,0.341000149154663,3.38176480023949,7.8478179056541,270,"2005-11-24 12:00:00",-112.97643342,-112.77643342,28.43362957,28.63362957,13111,1.52099996805191,0.559681496465206
"558",1.181,20051124,28.53871731,-112.88490057,2005-11-24,"2005",558,21.6860667673747,0.269535711832338,75,"2005-11-24 12:00:00",-112.98490057,-112.78490057,28.43871731,28.63871731,13111,21.7250003814697,0.333585565567017,3.83062177786528,9.03551886512079,271,"2005-11-24 12:00:00",-112.98490057,-112.78490057,28.43871731,28.63871731,13111,1.59650003910065,0.610090042805672
"559",1.1811,20051124,28.54377299,-112.89343694,2005-11-24,"2005",559,21.7052858352661,0.265809996583869,70,"2005-11-24 12:00:00",-112.99343694,-112.79343694,28.44377299,28.64377299,13111,21.7350006103516,0.318759226226807,3.77970144645773,8.92875445903589,278,"2005-11-24 12:00:00",-112.99343694,-112.79343694,28.44377299,28.64377299,13111,1.57799994945526,0.609348443055153
"560",1.1812,20051124,28.5488765,-112.90172865,2005-11-24,"2005",560,21.730135273289,0.25733473909464,74,"2005-11-24 12:00:00",-113.00172865,-112.80172865,28.4488765,28.6488765,13111,21.7400007247925,0.307638764762878,4.40880217719421,11.4113107552847,278,"2005-11-24 12:00:00",-113.00172865,-112.80172865,28.4488765,28.6488765,13111,1.60350000858307,0.64604296131134
"561",1.1813,20051124,28.55404111,-112.91014268,2005-11-24,"2005",561,21.756859143575,0.240819769737249,78,"2005-11-24 12:00:00",-113.01014268,-112.81014268,28.45404111,28.65404111,13111,21.7700004577637,0.226096726226807,5.08078701336892,13.1092782641479,277,"2005-11-24 12:00:00",-113.01014268,-112.81014268,28.45404111,28.65404111,13111,1.61500000953674,0.664204732131958
"562",1.1814,20051124,28.5592761,-112.91857921,2005-11-24,"2005",562,21.7879168192546,0.221889548919606,72,"2005-11-24 12:00:00",-113.01857921,-112.81857921,28.4592761,28.6592761,13111,21.7825002670288,0.181619122123718,4.6131631539579,12.4759468795436,285,"2005-11-24 12:00:00",-113.01857921,-112.81857921,28.4592761,28.6592761,13111,1.58949995040894,0.632328844857216
"563",1.1815,20051124,28.56449356,-112.92682445,2005-11-24,"2005",563,21.7996054448579,0.206571460606879,76,"2005-11-24 12:00:00",-113.02682445,-112.82682445,28.46449356,28.66449356,13111,21.7975006103516,0.181617708206177,4.66880877331683,12.9096140564696,285,"2005-11-24 12:00:00",-113.02682445,-112.82682445,28.46449356,28.66449356,13111,1.53949999809265,0.592298718380928
"564",1.1816,20051124,28.56983534,-112.93496297,2005-11-24,"2005",564,21.835555712382,0.181219432755185,72,"2005-11-24 12:00:00",-113.03496297,-112.83496297,28.46983534,28.66983534,13111,21.8175001144409,0.189030877876282,3.43449122801162,9.59851506179677,285,"2005-11-24 12:00:00",-113.03496297,-112.83496297,28.46983534,28.66983534,13111,1.47000002861023,0.512979711699486
"565",1.1817,20051124,28.57531138,-112.94318925,2005-11-24,"2005",565,21.835555712382,0.181219432755185,72,"2005-11-24 12:00:00",-113.03496297,-112.83496297,28.46983534,28.66983534,13111,21.8175001144409,0.189030877876282,3.43449122801162,9.59851506179677,285,"2005-11-24 12:00:00",-113.03496297,-112.83496297,28.46983534,28.66983534,13111,1.47000002861023,0.512979711699486
"566",1.1818,20051124,28.5806719,-112.95135304,2005-11-24,"2005",566,21.8530770326272,0.177138406410506,78,"2005-11-24 12:00:00",-113.05135304,-112.85135304,28.4806719,28.6806719,13111,21.835000038147,0.170500074577332,3.73019231511996,10.1436285558682,286,"2005-11-24 12:00:00",-113.05135304,-112.85135304,28.4806719,28.6806719,13111,1.47500002384186,0.520392704629898
"567",1.1819,20051124,28.58603647,-112.9595951,2005-11-24,"2005",567,21.8811486991676,0.164551019424282,74,"2005-11-24 12:00:00",-113.0595951,-112.8595951,28.48603647,28.68603647,13111,21.8500003814697,0.185325,2.69054875888891,6.56645031330708,287,"2005-11-24 12:00:00",-113.0595951,-112.8595951,28.48603647,28.68603647,13111,1.45000004768372,0.483327739977837
"568",1.182,20051124,28.59132577,-112.96785308,2005-11-24,"2005",568,21.8811486991676,0.164551019424282,74,"2005-11-24 12:00:00",-113.0595951,-112.8595951,28.48603647,28.68603647,13111,21.8500003814697,0.185325,2.69054875888891,6.56645031330708,287,"2005-11-24 12:00:00",-113.0595951,-112.8595951,28.48603647,28.68603647,13111,1.45000004768372,0.483327739977837
"569",1.1821,20051124,28.59675911,-112.97597807,2005-11-24,"2005",569,21.8781344285652,0.15993086694808,67,"2005-11-24 12:00:00",-113.07597807,-112.87597807,28.49675911,28.69675911,13111,21.8500003814697,0.17049866065979,2.25870657277604,5.81334892372781,288,"2005-11-24 12:00:00",-113.07597807,-112.87597807,28.49675911,28.69675911,13111,1.35599994659424,0.414386622941494
"570",1.1822,20051124,28.60217246,-112.98421125,2005-11-24,"2005",570,21.8852084477743,0.158295088031037,72,"2005-11-24 12:00:00",-113.08421125,-112.88421125,28.50217246,28.70217246,13111,21.8549995422363,0.185323586082458,2.24985587327845,5.83925457208588,288,"2005-11-24 12:00:00",-113.08421125,-112.88421125,28.50217246,28.70217246,13111,1.32600003480911,0.385476074230671
"571",1.1823,20051124,28.60754479,-112.99244952,2005-11-24,"2005",571,21.8871053394518,0.151830825245812,57,"2005-11-24 12:00:00",-113.09244952,-112.89244952,28.50754479,28.70754479,13111,21.8549995422363,0.177910416412354,2.12797558307648,5.82061325832482,287,"2005-11-24 12:00:00",-113.09244952,-112.89244952,28.50754479,28.70754479,13111,1.2389999628067,0.343221943831444
"572",1.1824,20051124,28.6119947,-113.00136032,2005-11-24,"2005",572,21.8871053394518,0.151830825245812,57,"2005-11-24 12:00:00",-113.10136032,-112.90136032,28.5119947,28.7119947,13111,21.8549995422363,0.177910416412354,2.11914805875838,5.86023480608754,287,"2005-11-24 12:00:00",-113.10136032,-112.90136032,28.5119947,28.7119947,13111,1.23600006103516,0.317276380205154
"573",1.1825,20051124,28.61619031,-113.01033109,2005-11-24,"2005",573,21.8930000651966,0.15132001950533,55,"2005-11-24 12:00:00",-113.11033109,-112.91033109,28.51619031,28.71619031,13111,21.875,0.20015133934021,2.19055983676037,5.94957282260384,284,"2005-11-24 12:00:00",-113.11033109,-112.91033109,28.51619031,28.71619031,13111,1.22899997234344,0.296149359190464
"574",1.1826,20051124,28.62035736,-113.01936584,2005-11-24,"2005",574,21.876842197619,0.150586323042023,38,"2005-11-24 12:00:00",-113.11936584,-112.91936584,28.52035736,28.72035736,13111,21.8549995422363,0.177910416412354,2.15709961626841,6.03530857997652,276,"2005-11-24 12:00:00",-113.11936584,-112.91936584,28.52035736,28.72035736,13111,1.21899998188019,0.246111612725258
"575",1.1827,20051124,28.62619324,-113.02625394,2005-11-24,"2005",575,21.876842197619,0.150586323042023,38,"2005-11-24 12:00:00",-113.11936584,-112.91936584,28.52035736,28.72035736,13111,21.8549995422363,0.177910416412354,2.15709961626841,6.03530857997652,276,"2005-11-24 12:00:00",-113.11936584,-112.91936584,28.52035736,28.72035736,13111,1.21899998188019,0.246111612725258
"576",1.1828,20051124,28.63476831,-113.02984415,2005-11-24,"2005",576,21.8740000915527,0.148541573323761,25,"2005-11-24 12:00:00",-113.12984415,-112.92984415,28.53476831,28.73476831,13111,21.875,0.207563095092773,2.02144040958115,5.97266461031634,277,"2005-11-24 12:00:00",-113.12984415,-112.92984415,28.53476831,28.73476831,13111,1.17700004577637,0.210529140615463
"577",1.1829,20051124,28.64313771,-113.03373133,2005-11-24,"2005",577,21.8708333969116,0.150871901201839,24,"2005-11-24 12:00:00",-113.13373133,-112.93373133,28.54313771,28.74313771,13111,21.8400001525879,0.252042113113403,2.05512731731608,6.07972151777698,267,"2005-11-24 12:00:00",-113.13373133,-112.93373133,28.54313771,28.74313771,13111,1.19099998474121,0.20459881696701
"578",1.183,20051124,28.6513851,-113.03760739,2005-11-24,"2005",578,21.9153571810041,0.150875258122268,14,"2005-11-24 12:00:00",-113.13760739,-112.93760739,28.5513851,28.7513851,13111,22.0100002288818,0.0518907737731934,1.93045908168346,6.00193697983543,269,"2005-11-24 12:00:00",-113.13760739,-112.93760739,28.5513851,28.7513851,13111,1.15600001811981,0.209046648073196
"579",1.1831,20051124,28.65970503,-113.04139335,2005-11-24,"2005",579,21.9200000762939,0.136930639376292,6,"2005-11-24 12:00:00",-113.14139335,-112.94139335,28.55970503,28.75970503,13111,21.9200000762939,0.185325,1.80442092764904,5.88932671796744,272,"2005-11-24 12:00:00",-113.14139335,-112.94139335,28.55970503,28.75970503,13111,1.14300000667572,0.207563978791237
"580",1.1832,20051124,28.66804663,-113.04529868,2005-11-24,"2005",580,21.9200000762939,0.136930639376292,6,"2005-11-24 12:00:00",-113.14529868,-112.94529868,28.56804663,28.76804663,13111,21.9200000762939,0.185325,1.82391252082564,5.98588796276865,263,"2005-11-24 12:00:00",-113.14529868,-112.94529868,28.56804663,28.76804663,13111,1.14300000667572,0.207563978791237
"581",1.1833,20051124,28.67632225,-113.04941164,2005-11-24,"2005",581,21.2849998474121,0,2,"2005-11-24 12:00:00",-113.14941164,-112.94941164,28.57632225,28.77632225,13111,21.2849998474121,0,1.56022844042224,4.86699370894835,267,"2005-11-24 12:00:00",-113.14941164,-112.94941164,28.57632225,28.77632225,13111,1.13300001621246,0.203116236054897
"582",1.1834,20051124,28.68449071,-113.05359205,2005-11-24,"2005",582,21.4850002288818,0.202577486637006,5,"2005-11-24 12:00:00",-113.15359205,-112.95359205,28.58449071,28.78449071,13111,21.4750003814697,0.281694791793823,1.31317895595878,3.4371841918983,271,"2005-11-24 12:00:00",-113.15359205,-112.95359205,28.58449071,28.78449071,13111,1.12399995326996,0.20904655970335
"583",1.1835,20051124,28.6927403,-113.05780414,2005-11-24,"2005",583,21.5550003051758,0.233827255456767,3,"2005-11-24 12:00:00",-113.15780414,-112.95780414,28.5927403,28.7927403,13111,21.6900005340576,0,1.33150191203906,3.5079147275215,260,"2005-11-24 12:00:00",-113.15780414,-112.95780414,28.5927403,28.7927403,13111,1.12449997663498,0.217200975644588
"584",1.1836,20051124,28.70087996,-113.06226197,2005-11-24,"2005",584,21.5887503623962,0.202500343322754,4,"2005-11-24 12:00:00",-113.16226197,-112.96226197,28.60087996,28.80087996,13111,21.6900005340576,0,1.07405471734281,0.369525332331254,265,"2005-11-24 12:00:00",-113.16226197,-112.96226197,28.60087996,28.80087996,13111,1.09700000286102,0.252041936373711
"585",1.1837,20051124,28.70905736,-113.06648138,2005-11-24,"2005",585,21.5290004730225,0.220465503390597,5,"2005-11-24 12:00:00",-113.16648138,-112.96648138,28.60905736,28.80905736,13111,21.6900005340576,0,1.05103717616943,0.385080012082979,269,"2005-11-24 12:00:00",-113.16648138,-112.96648138,28.60905736,28.80905736,13111,1.08899998664856,0.298002563238144
"586",1.1838,20051124,28.71711004,-113.07109855,2005-11-24,"2005",586,21.6900005340576,NA,1,"2005-11-24 12:00:00",-113.17109855,-112.97109855,28.61711004,28.81711004,13111,21.6900005340576,0,1.06007198554533,0.385763181228614,257,"2005-11-24 12:00:00",-113.17109855,-112.97109855,28.61711004,28.81711004,13111,1.09200000762939,0.292072239589691
"587",1.1839,20051124,28.72500041,-113.07589656,2005-11-24,"2005",587,21.7512502670288,0.0409011034527998,4,"2005-11-24 12:00:00",-113.17589656,-112.97589656,28.62500041,28.82500041,13111,21.7700004577637,0.00370587787628174,1.03400000088087,0.392032607389185,262,"2005-11-24 12:00:00",-113.17589656,-112.97589656,28.62500041,28.82500041,13111,1.07249999046326,0.331731787115335
"588",1.184,20051124,28.73298769,-113.08068094,2005-11-24,"2005",588,21.7600002288818,0.0309567950696114,7,"2005-11-24 12:00:00",-113.18068094,-112.98068094,28.63298769,28.83298769,13111,21.7700004577637,0,1.00519549017562,0.400402648678957,266,"2005-11-24 12:00:00",-113.18068094,-112.98068094,28.63298769,28.83298769,13111,1.03600001335144,0.424023619794846
"589",1.1841,20051124,28.74101222,-113.08547121,2005-11-24,"2005",589,21.7700004577637,0,4,"2005-11-24 12:00:00",-113.18547121,-112.98547121,28.64101222,28.84101222,13111,21.7700004577637,0,0.990227273565978,0.368324028450879,253,"2005-11-24 12:00:00",-113.18547121,-112.98547121,28.64101222,28.84101222,13111,1.00300002098083,0.392888978791237
"590",1.1842,20051124,28.74915446,-113.08987672,2005-11-24,"2005",590,21.7078574044364,0.0781484827996154,7,"2005-11-24 12:00:00",-113.18987672,-112.98987672,28.64915446,28.84915446,13111,21.7700004577637,0,0.954810078522956,0.361164983578122,258,"2005-11-24 12:00:00",-113.18987672,-112.98987672,28.64915446,28.84915446,13111,0.945499986410141,0.39214768833518
"591",1.1843,20051124,28.75736433,-113.09417546,2005-11-24,"2005",591,21.664999961853,0.0821588015051891,6,"2005-11-24 12:00:00",-113.19417546,-112.99417546,28.65736433,28.85736433,13111,21.6199998855591,0.0222395090103149,0.910849999904633,0.34697119154654,250,"2005-11-24 12:00:00",-113.19417546,-112.99417546,28.65736433,28.85736433,13111,0.811749994754791,0.370279376864433
"592",1.1844,20051124,28.76554264,-113.0984811,2005-11-24,"2005",592,21.664999961853,0.0821588015051891,6,"2005-11-24 12:00:00",-113.19417546,-112.99417546,28.65736433,28.85736433,13111,21.6199998855591,0.0222395090103149,0.910849999904633,0.34697119154654,250,"2005-11-24 12:00:00",-113.19417546,-112.99417546,28.65736433,28.85736433,13111,0.811749994754791,0.370279376864433
"593",1.1845,20051124,28.77369775,-113.10264873,2005-11-24,"2005",593,21.664999961853,0.0821588015051891,6,"2005-11-24 12:00:00",-113.20264873,-113.00264873,28.67369775,28.87369775,13111,21.6199998855591,0.0222395090103149,0.876933332985523,0.332568470152849,255,"2005-11-24 12:00:00",-113.20264873,-113.00264873,28.67369775,28.87369775,13111,0.757000029087067,0.305415556168556
"594",1.1846,20051124,28.78194427,-113.10677728,2005-11-24,"2005",594,21.6049995422363,0,2,"2005-11-24 12:00:00",-113.20677728,-113.00677728,28.68194427,28.88194427,13111,21.6049995422363,0,0.839238954954837,0.319539901631934,249,"2005-11-24 12:00:00",-113.20677728,-113.00677728,28.68194427,28.88194427,13111,0.742999970912933,0.268350591516495
"595",1.1847,20051125,28.79022409,-113.11087926,2005-11-25,"2005",595,21.9228773368979,0.198535015375766,265,"2005-11-25 12:00:00",-113.21087926,-113.01087926,28.69022409,28.89022409,13112,21.9200000762939,0.163086904907227,1.90603162489668,2.87371688639867,274,"2005-11-25 12:00:00",-113.21087926,-113.01087926,28.69022409,28.89022409,13112,1.19125002622604,0.342851232326031
"596",1.1848,20051125,28.79851699,-113.11486118,2005-11-25,"2005",596,21.9431691364728,0.206479087741871,269,"2005-11-25 12:00:00",-113.21486118,-113.01486118,28.69851699,28.89851699,13112,21.9300003051758,0.17049866065979,1.82973104349543,2.84935924685176,277,"2005-11-25 12:00:00",-113.21486118,-113.01486118,28.69851699,28.89851699,13112,1.15849995613098,0.328395781230926
"597",1.1849,20051125,28.80682181,-113.11911517,2005-11-25,"2005",597,21.9770992220813,0.224557017526373,262,"2005-11-25 12:00:00",-113.21911517,-113.01911517,28.70682181,28.90682181,13112,21.9674997329712,0.196445461463928,1.77881862376543,2.8599262770487,272,"2005-11-25 12:00:00",-113.21911517,-113.01911517,28.70682181,28.90682181,13112,1.11874997615814,0.281323329144716
"598",1.185,20051125,28.81502023,-113.12338605,2005-11-25,"2005",598,21.9770992220813,0.224557017526373,262,"2005-11-25 12:00:00",-113.21911517,-113.01911517,28.70682181,28.90682181,13112,21.9674997329712,0.196445461463928,1.77881862376543,2.8599262770487,272,"2005-11-25 12:00:00",-113.21911517,-113.01911517,28.70682181,28.90682181,13112,1.11874997615814,0.281323329144716
"599",1.1851,20051125,28.82320916,-113.12758845,2005-11-25,"2005",599,22.0038157943496,0.24640172406998,266,"2005-11-25 12:00:00",-113.22758845,-113.02758845,28.72320916,28.92320916,13112,21.9850006103516,0.222392262268066,1.57996787266298,2.37430273601701,275,"2005-11-25 12:00:00",-113.22758845,-113.02758845,28.72320916,28.92320916,13112,1.08500003814697,0.265385429692268
"600",1.1852,20051125,28.83194837,-113.13017787,2005-11-25,"2005",600,22.0313940721817,0.262927761416677,269,"2005-11-25 12:00:00",-113.23017787,-113.03017787,28.73194837,28.93194837,13112,22.0100002288818,0.237215773773193,1.49818944287815,2.34870959216977,278,"2005-11-25 12:00:00",-113.23017787,-113.03017787,28.73194837,28.93194837,13112,1.04799997806549,0.242775739395618
"601",1.1853,20051125,28.8410319,-113.13339143,2005-11-25,"2005",601,22.0410536623549,0.267333284662769,261,"2005-11-25 12:00:00",-113.23339143,-113.03339143,28.7410319,28.9410319,13112,22.0100002288818,0.252042113113403,1.52988068292062,2.37802156715678,271,"2005-11-25 12:00:00",-113.23339143,-113.03339143,28.7410319,28.9410319,13112,1.06400001049042,0.257972260022163
"602",1.1854,20051125,28.84348661,-113.14231768,2005-11-25,"2005",602,22.0410536623549,0.267333284662769,261,"2005-11-25 12:00:00",-113.23339143,-113.03339143,28.7410319,28.9410319,13112,22.0100002288818,0.252042113113403,1.52988068292062,2.37802156715678,271,"2005-11-25 12:00:00",-113.23339143,-113.03339143,28.7410319,28.9410319,13112,1.06400001049042,0.257972260022163
"603",1.1855,20051125,28.8454205,-113.15240405,2005-11-25,"2005",603,22.0761628113976,0.281297068896119,258,"2005-11-25 12:00:00",-113.25240405,-113.05240405,28.7454205,28.9454205,13112,22.0550003051758,0.263162574577332,1.42990885401486,2.2467071922713,267,"2005-11-25 12:00:00",-113.25240405,-113.05240405,28.7454205,28.9454205,13112,1.03500008583069,0.269092014527321
"604",1.1856,20051125,28.84725359,-113.16257645,2005-11-25,"2005",604,22.091380027771,0.278925827967735,250,"2005-11-25 12:00:00",-113.26257645,-113.06257645,28.74725359,28.94725359,13112,22.0900001525879,0.281694791793823,1.83046550677654,5.10113540627516,261,"2005-11-25 12:00:00",-113.26257645,-113.06257645,28.74725359,28.94725359,13112,1.04949998855591,0.292072151219845
"605",1.1857,20051125,28.8489316,-113.17262257,2005-11-25,"2005",605,22.1011934555117,0.280298767751638,243,"2005-11-25 12:00:00",-113.27262257,-113.07262257,28.7489316,28.9489316,13112,22.1100006103516,0.289106547546387,2.12311174799414,5.8929994584488,255,"2005-11-25 12:00:00",-113.27262257,-113.07262257,28.7489316,28.9489316,13112,1.07700002193451,0.323948126864433
